"Year"	"Sample Date"	"Plot"	"Heat Treatment"	"Species"	"Mass (g/m2)"
2007	8/21/2007 0:00	220	Low	Sorghastrum nutans	12.7
2007	8/22/2007 0:00	223	Control	Unsorted biomass	212.85
2007	8/20/2007 0:00	223	High	Agropyron repens	0.6
2007	8/20/2007 0:00	223	High	Aristida basiramea	0.4
2007	8/20/2007 0:00	223	High	Bouteloua gracilis	0.1
2007	8/20/2007 0:00	223	High	Koeleria cristata	17.3
2007	8/20/2007 0:00	223	High	Liatris aspera	40.6
2007	8/20/2007 0:00	223	High	Miscellaneous litter	3.3
2007	8/20/2007 0:00	223	High	Schizachyrium scoparium	1.13
2007	8/24/2007 0:00	223	Low	Agrostis scabra	0.2
2007	8/24/2007 0:00	223	Low	Cyperus sp.	0.27
2007	8/24/2007 0:00	223	Low	Koeleria cristata	17.53
2007	8/24/2007 0:00	223	Low	Liatris aspera	12.03
2007	8/24/2007 0:00	223	Low	Miscellaneous litter	2.73
2007	8/22/2007 0:00	229	Control	Unsorted biomass	50.27
2007	8/21/2007 0:00	229	High	Andropogon gerardi	9.87
2007	8/21/2007 0:00	229	High	Miscellaneous litter	1.23
2007	8/21/2007 0:00	229	High	Panicum virgatum	0.83
2007	8/21/2007 0:00	229	High	Petalostemum purpureum	13.43
2007	8/21/2007 0:00	229	High	Schizachyrium scoparium	42.23
2007	8/27/2007 0:00	229	Low	Agrostis scabra	0.4
2007	8/27/2007 0:00	229	Low	Andropogon gerardi	6.87
2007	8/27/2007 0:00	229	Low	Cyperus sp.	0.06
2007	8/27/2007 0:00	229	Low	Koeleria cristata	0.27
2007	8/27/2007 0:00	229	Low	Petalostemum purpureum	22.27
2007	8/27/2007 0:00	229	Low	Poa pratensis	0.57
2007	8/27/2007 0:00	229	Low	Schizachyrium scoparium	28.7
2007	8/27/2007 0:00	229	Low	Sorghastrum nutans	0.23
2007	8/22/2007 0:00	230	Control	Unsorted biomass	72.02
2007	8/23/2007 0:00	230	High	Agrostis scabra	0.14
2007	8/24/2007 0:00	230	High	Andropogon gerardi	0.5
2007	8/23/2007 0:00	230	High	Aristida basiramea	0.06
2007	8/24/2007 0:00	230	High	Bouteloua curtipendula	1.07
2007	8/24/2007 0:00	230	High	Bouteloua gracilis	0.57
2007	8/24/2007 0:00	230	High	Crepis tectorum	0.77
2007	8/24/2007 0:00	230	High	Cyperus sp.	0.77
2007	8/24/2007 0:00	230	High	Panicum virgatum	80.7
2007	8/23/2007 0:00	230	High	Taraxicum officinalis	0.03
2007	8/28/2007 0:00	230	Low	Agropyron repens	0.13
2007	8/28/2007 0:00	230	Low	Agrostis scabra	0.23
2007	8/28/2007 0:00	230	Low	Andropogon gerardi	16.63
2007	8/28/2007 0:00	230	Low	Aristida basiramea	0.03
2007	8/28/2007 0:00	230	Low	Bouteloua gracilis	0.6
2007	8/28/2007 0:00	230	Low	Crepis tectorum	0.43
2007	8/28/2007 0:00	230	Low	Cyperus sp.	0.53
2007	8/28/2007 0:00	230	Low	Eragrostis spectabilis	1.6
2007	8/28/2007 0:00	230	Low	Panicum virgatum	38.67
2007	8/28/2007 0:00	230	Low	Schizachyrium scoparium	0.09
2007	8/28/2007 0:00	230	Low	Sorghastrum nutans	20.67
2007	8/28/2007 0:00	230	Low	Sporobolus cryptandrus	12.87
2007	8/22/2007 0:00	233	Control	Unsorted biomass	151.08
2007	8/22/2007 0:00	233	High	Agropyron repens	0.24
2007	8/23/2007 0:00	233	High	Agrostis scabra	0.33
2007	8/23/2007 0:00	233	High	Andropogon gerardi	0.63
2007	8/23/2007 0:00	233	High	Aristida basiramea	0.3
2007	8/23/2007 0:00	233	High	Bouteloua gracilis	2.87
2007	8/23/2007 0:00	233	High	Koeleria cristata	1.57
2007	8/23/2007 0:00	233	High	Liatris aspera	78.33
2007	8/23/2007 0:00	233	High	Miscellaneous litter	4.33
2007	8/23/2007 0:00	233	High	Panicum oligosanthes	0.2
2007	8/23/2007 0:00	233	High	Petalostemum purpureum	35.73
2007	8/23/2007 0:00	233	High	Poa pratensis	2.4
2007	8/23/2007 0:00	233	High	Sorghastrum nutans	0.63
2007	8/23/2007 0:00	233	Low	Andropogon gerardi	0.4
2007	8/23/2007 0:00	233	Low	Aristida basiramea	0.37
2007	8/23/2007 0:00	233	Low	Bouteloua gracilis	3.97
2007	8/23/2007 0:00	233	Low	Liatris aspera	74.57
2007	8/23/2007 0:00	233	Low	Miscellaneous litter	11.67
2007	8/23/2007 0:00	233	Low	Petalostemum purpureum	17.7
2007	8/23/2007 0:00	233	Low	Poa pratensis	3.37
2007	8/23/2007 0:00	233	Low	Sorghastrum nutans	4.07
2007	8/23/2007 0:00	233	Low	Sporobolus cryptandrus	1.2
2007	8/22/2007 0:00	237	Control	Unsorted biomass	45.88
2007	8/20/2007 0:00	237	High	Agropyron repens	3.37
2007	8/20/2007 0:00	237	High	Aristida basiramea	35.97
2007	8/20/2007 0:00	237	High	Cyperus sp.	2.27
2007	8/20/2007 0:00	237	High	Digitaria sp.	1.03
2007	8/20/2007 0:00	237	High	Koeleria cristata	0.43
2007	8/20/2007 0:00	237	High	Poa pratensis	1.83
2007	8/28/2007 0:00	237	Low	Agropyron repens	1.1
2007	8/28/2007 0:00	237	Low	Agrostis scabra	0.27
2007	8/28/2007 0:00	237	Low	Aristida basiramea	50.9
2007	8/28/2007 0:00	237	Low	Bouteloua gracilis	0.5
2007	8/28/2007 0:00	237	Low	Crepis tectorum	0.17
2007	8/28/2007 0:00	237	Low	Cyperus sp.	0.37
2007	8/28/2007 0:00	237	Low	Digitaria sp.	2.57
2007	8/28/2007 0:00	237	Low	Poa pratensis	1.53
2007	8/28/2007 0:00	237	Low	Sorghastrum nutans	0.47
2007	8/22/2007 0:00	249	Control	Unsorted biomass	346.58
2007	8/20/2007 0:00	249	High	Agrostis scabra	0.03
2007	8/20/2007 0:00	249	High	Andropogon gerardi	36.03
2007	8/20/2007 0:00	249	High	Asclepias tuberosa	11.17
2007	8/20/2007 0:00	249	High	Bouteloua gracilis	15.03
2007	8/20/2007 0:00	249	High	Crepis tectorum	0.57
2007	8/20/2007 0:00	249	High	Cyperus sp.	1.43
2007	8/20/2007 0:00	249	High	Elymus canadensis	2.53
2007	8/20/2007 0:00	249	High	Lespedeza capitata	0.37
2007	8/20/2007 0:00	249	High	Liatris aspera	19.83
2007	8/20/2007 0:00	249	High	Lupinus perennis	47.57
2007	8/20/2007 0:00	249	High	Petalostemum purpureum	2.5
2007	8/20/2007 0:00	249	High	Schizachyrium scoparium	55.57
2007	8/27/2007 0:00	249	Low	Andropogon gerardi	60.63
2007	8/27/2007 0:00	249	Low	Bouteloua curtipendula	1.53
2007	8/27/2007 0:00	249	Low	Bouteloua gracilis	8.4
2007	8/27/2007 0:00	249	Low	Lespedeza capitata	11.9
2007	8/27/2007 0:00	249	Low	Lupinus perennis	15.7
2007	8/27/2007 0:00	249	Low	Panicum virgatum	6.33
2007	8/27/2007 0:00	249	Low	Petalostemum candidum	3.13
2007	8/27/2007 0:00	249	Low	Poa pratensis	1.13
2007	8/27/2007 0:00	249	Low	Schizachyrium scoparium	20.73
2007	8/27/2007 0:00	249	Low	Solidago nemoralis	0.87
2007	8/27/2007 0:00	249	Low	Sorghastrum nutans	0.4
2007	8/22/2007 0:00	253	Control	Unsorted biomass	197.73
2007	8/22/2007 0:00	253	High	Achillea millefolium(lanulosa)	0.37
2007	8/22/2007 0:00	253	High	Andropogon gerardi	79.23
2007	8/22/2007 0:00	253	High	Aristida basiramea	0.07
2007	8/22/2007 0:00	253	High	Bouteloua gracilis	5.53
2007	8/22/2007 0:00	253	High	Koeleria cristata	0.17
2007	8/22/2007 0:00	253	High	Lespedeza capitata	1.97
2007	8/22/2007 0:00	253	High	Liatris aspera	22.17
2007	8/22/2007 0:00	253	High	Lupinus perennis	135.33
2007	8/22/2007 0:00	253	High	Miscellaneous litter	2.9
2007	8/22/2007 0:00	253	High	Oxybaphus hirsutus	0.63
2007	8/22/2007 0:00	253	High	Panicum oligosanthes	1.6
2007	8/22/2007 0:00	253	High	Panicum virgatum	1.07
2007	8/22/2007 0:00	253	High	Petalostemum purpureum	15.47
2007	8/22/2007 0:00	253	High	Poa pratensis	26.5
2007	8/22/2007 0:00	253	High	Schizachyrium scoparium	18.57
2007	8/22/2007 0:00	253	High	Sorghastrum nutans	3.3
2007	8/24/2007 0:00	253	Low	Andropogon gerardi	50.53
2007	8/24/2007 0:00	253	Low	Lespedeza capitata	1.5
2007	8/24/2007 0:00	253	Low	Lupinus perennis	43.1
2007	8/24/2007 0:00	253	Low	Miscellaneous litter	1.1
2007	8/23/2007 0:00	253	Low	Oxybaphus hirsutus	0.12
2007	8/24/2007 0:00	253	Low	Panicum virgatum	3.03
2007	8/24/2007 0:00	253	Low	Petalostemum purpureum	8.5
2007	8/24/2007 0:00	253	Low	Poa pratensis	7.63
2007	8/24/2007 0:00	253	Low	Schizachyrium scoparium	37.93
2007	8/24/2007 0:00	253	Low	Sorghastrum nutans	5.33
2007	8/22/2007 0:00	262	Control	Unsorted biomass	166.95
2007	8/30/2007 0:00	262	High	Andropogon gerardi	22.23
2007	8/30/2007 0:00	262	High	Bouteloua gracilis	1.73
2007	8/30/2007 0:00	262	High	Lespedeza capitata	15.9
2007	8/30/2007 0:00	262	High	Liatris aspera	1.1
2007	8/30/2007 0:00	262	High	Lupinus perennis	43.27
2007	8/30/2007 0:00	262	High	Miscellaneous litter	3.37
2007	8/30/2007 0:00	262	High	Panicum virgatum	7.07
2007	8/30/2007 0:00	262	High	Petalostemum candidum	0.87
2007	8/30/2007 0:00	262	High	Petalostemum purpureum	0.53
2007	8/30/2007 0:00	262	High	Schizachyrium scoparium	86.17
2007	8/30/2007 0:00	262	High	Solidago rigida	0.63
2007	8/30/2007 0:00	262	High	Sorghastrum nutans	2.8
2007	8/28/2007 0:00	262	Low	Achillea millefolium(lanulosa)	1.37
2007	8/28/2007 0:00	262	Low	Amorpha canescens	28.57
2007	8/28/2007 0:00	262	Low	Andropogon gerardi	74.8
2007	8/28/2007 0:00	262	Low	Bouteloua gracilis	5.4
2007	8/28/2007 0:00	262	Low	Lespedeza capitata	1
2007	8/28/2007 0:00	262	Low	Lupinus perennis	18.57
2007	8/28/2007 0:00	262	Low	Petalostemum candidum	1.5
2007	8/28/2007 0:00	262	Low	Petalostemum purpureum	5.17
2007	8/28/2007 0:00	262	Low	Poa pratensis	0.13
2007	8/28/2007 0:00	262	Low	Schizachyrium scoparium	17.07
2007	8/28/2007 0:00	262	Low	Solidago nemoralis	6.07
2007	8/28/2007 0:00	262	Low	Solidago rigida	0.53
2007	8/28/2007 0:00	262	Low	Sorghastrum nutans	21.47
2007	8/22/2007 0:00	268	Control	Unsorted biomass	84.67
2007	8/22/2007 0:00	268	Control	Unsorted biomass	0
2007	8/24/2007 0:00	268	High	Agropyron repens	2.07
2007	8/24/2007 0:00	268	High	Aristida basiramea	13.13
2007	8/24/2007 0:00	268	High	Carex sp.	0.2
2007	8/24/2007 0:00	268	High	Digitaria sp.	1.33
2007	8/24/2007 0:00	268	High	Koeleria cristata	35.13
2007	8/23/2007 0:00	268	High	Poa pratensis	0.08
2007	8/20/2007 0:00	268	Low	Agropyron repens	1.53
2007	8/20/2007 0:00	268	Low	Aristida basiramea	32.4
2007	8/20/2007 0:00	268	Low	Digitaria sp.	1.1
2007	8/20/2007 0:00	268	Low	Koeleria cristata	38.3
2007	8/21/2007 0:00	273	Control	Unsorted biomass	335.97
2007	8/28/2007 0:00	273	High	Achillea millefolium(lanulosa)	7
2007	8/28/2007 0:00	273	High	Andropogon gerardi	223.57
2007	8/28/2007 0:00	273	High	Asclepias tuberosa	5.83
2007	8/28/2007 0:00	273	High	Lespedeza capitata	31.6
2007	8/28/2007 0:00	273	High	Lupinus perennis	87.63
2007	8/28/2007 0:00	273	High	Monarda fistulosa	69.53
2007	8/28/2007 0:00	273	High	Petalostemum purpureum	17.9
2007	8/28/2007 0:00	273	High	Poa pratensis	30.1
2007	8/28/2007 0:00	273	High	Schizachyrium scoparium	3.7
2007	8/28/2007 0:00	273	High	Solidago rigida	1.13
2007	8/28/2007 0:00	273	High	Sorghastrum nutans	40.47
2007	8/31/2007 0:00	273	Low	Achillea millefolium(lanulosa)	0.27
2007	8/31/2007 0:00	273	Low	Andropogon gerardi	99.87
2007	8/31/2007 0:00	273	Low	Lespedeza capitata	2
2007	8/31/2007 0:00	273	Low	Lupinus perennis	99.23
2007	8/31/2007 0:00	273	Low	Monarda fistulosa	30.53
2007	8/31/2007 0:00	273	Low	Poa pratensis	32.1
2007	8/31/2007 0:00	273	Low	Schizachyrium scoparium	14.33
2007	8/31/2007 0:00	273	Low	Solidago rigida	11.03
2007	8/31/2007 0:00	273	Low	Sorghastrum nutans	23.77
2007	8/22/2007 0:00	280	Control	Unsorted biomass	35.75
2007	8/23/2007 0:00	280	High	Schizachyrium scoparium	47.63
2007	8/23/2007 0:00	280	Low	Schizachyrium scoparium	17.23
2007	8/22/2007 0:00	282	Control	Unsorted biomass	87.1
2007	8/23/2007 0:00	282	High	Aristida basiramea	0.83
2007	8/22/2007 0:00	282	High	Cyperus sp.	0.2
2007	8/23/2007 0:00	282	High	Digitaria sp.	7.3
2007	8/23/2007 0:00	282	High	Miscellaneous litter	0.47
2007	8/23/2007 0:00	282	High	Mollugo verticillata	2.4
2007	8/23/2007 0:00	282	High	Sorghastrum nutans	11.07
2007	8/23/2007 0:00	282	High	Sporobolus cryptandrus	3.33
2007	8/23/2007 0:00	282	High	Taraxicum officinalis	0.43
2007	8/20/2007 0:00	282	Low	Achillea millefolium(lanulosa)	1.3
2007	8/20/2007 0:00	282	Low	Aristida basiramea	4.2
2007	8/20/2007 0:00	282	Low	Crepis tectorum	0.13
2007	8/20/2007 0:00	282	Low	Digitaria sp.	10.27
2007	8/20/2007 0:00	282	Low	Erigeron canadensis	0.73
2007	8/20/2007 0:00	282	Low	Euphorbia glyptosperma	0.37
2007	8/20/2007 0:00	282	Low	Lepidium densiflorum	0.05
2007	8/20/2007 0:00	282	Low	Lupinus perennis	0.17
2007	8/20/2007 0:00	282	Low	Miscellaneous litter	1.53
2007	8/20/2007 0:00	282	Low	Poa pratensis	0.02
2007	8/20/2007 0:00	282	Low	Schizachyrium scoparium	2.77
2007	8/20/2007 0:00	282	Low	Sporobolus cryptandrus	14.9
2007	8/20/2007 0:00	282	Low	Taraxicum officinalis	0.43
2007	8/22/2007 0:00	286	Control	Unsorted biomass	262.88
2007	8/21/2007 0:00	286	High	Achillea millefolium(lanulosa)	2.47
2007	8/21/2007 0:00	286	High	Bouteloua gracilis	3.07
2007	8/21/2007 0:00	286	High	Lespedeza capitata	111.53
2007	8/21/2007 0:00	286	High	Miscellaneous litter	2
2007	8/21/2007 0:00	286	High	Poa pratensis	0.83
2007	8/21/2007 0:00	286	High	Schizachyrium scoparium	48.8
2007	8/21/2007 0:00	286	High	Sorghastrum nutans	4.9
2007	8/20/2007 0:00	286	Low	Bouteloua gracilis	1.57
2007	8/20/2007 0:00	286	Low	Lespedeza capitata	96.03
2007	8/20/2007 0:00	286	Low	Miscellaneous litter	1.23
2007	8/20/2007 0:00	286	Low	Poa pratensis	0.3
2007	8/20/2007 0:00	286	Low	Schizachyrium scoparium	58.33
2007	8/20/2007 0:00	286	Low	Solidago nemoralis	4.7
2007	8/20/2007 0:00	286	Low	Sorghastrum nutans	1.33
2007	8/22/2007 0:00	290	Control	Unsorted biomass	104.87
2007	8/20/2007 0:00	290	High	Agropyron repens	1
2007	8/20/2007 0:00	290	High	Aristida basiramea	0.3
2007	8/20/2007 0:00	290	High	Bouteloua gracilis	0.04
2007	8/20/2007 0:00	290	High	Carex sp.	0.33
2007	8/20/2007 0:00	290	High	Cyperus sp.	2.83
2007	8/20/2007 0:00	290	High	Lepidium densiflorum	0.07
2007	8/21/2007 0:00	290	High	Miscellaneous litter	4.23
2007	8/21/2007 0:00	290	High	Monarda fistulosa	39.23
2007	8/20/2007 0:00	290	High	Panicum oligosanthes	1.5
2007	8/20/2007 0:00	290	High	Petalostemum purpureum	1.33
2007	8/20/2007 0:00	290	High	Silene antirrhina	0.01
2007	8/21/2007 0:00	290	High	Solidago rigida	151.97
2007	8/20/2007 0:00	290	High	Sporobolus cryptandrus	1.77
2007	8/20/2007 0:00	290	Low	Aristida basiramea	1.1
2007	8/20/2007 0:00	290	Low	Bouteloua gracilis	0.47
2007	8/20/2007 0:00	290	Low	Cyperus sp.	1.3
2007	8/20/2007 0:00	290	Low	Lepidium densiflorum	0.05
2007	8/20/2007 0:00	290	Low	Miscellaneous litter	7.83
2007	8/20/2007 0:00	290	Low	Monarda fistulosa	44.93
2007	8/20/2007 0:00	290	Low	Panicum oligosanthes	0.5
2007	8/20/2007 0:00	290	Low	Paspalum ciliatifolium	0.13
2007	8/20/2007 0:00	290	Low	Polygonum tenue	0.63
2007	8/20/2007 0:00	290	Low	Silene antirrhina	0.27
2007	8/20/2007 0:00	290	Low	Solidago rigida	176.03
2007	8/20/2007 0:00	290	Low	Sorghastrum nutans	0.67
2007	8/20/2007 0:00	290	Low	Sporobolus cryptandrus	4.33
2007	8/23/2007 0:00	291	Control	Lespedeza capitata	3.58
2007	8/22/2007 0:00	291	Control	Unsorted biomass	50
2007	8/23/2007 0:00	291	High	Agropyron repens	2
2007	8/23/2007 0:00	291	High	Aristida basiramea	0.97
2007	8/23/2007 0:00	291	High	Bouteloua gracilis	0.3
2007	8/23/2007 0:00	291	High	Crepis tectorum	2.33
2007	8/23/2007 0:00	291	High	Digitaria sp.	0.67
2007	8/23/2007 0:00	291	High	Hedeoma hispida	0.7
2007	8/22/2007 0:00	291	High	Lepidium densiflorum	0.23
2007	8/23/2007 0:00	291	High	Miscellaneous litter	1.1
2007	8/23/2007 0:00	291	High	Petalostemum purpureum	37.87
2007	8/23/2007 0:00	291	High	Poa pratensis	1.4
2007	8/23/2007 0:00	291	High	Sporobolus cryptandrus	0.4
2007	8/31/2007 0:00	291	Low	Agropyron repens	2.2
2007	8/31/2007 0:00	291	Low	Aristida basiramea	1
2007	8/31/2007 0:00	291	Low	Crepis tectorum	1.13
2007	8/31/2007 0:00	291	Low	Cyperus sp.	1.2
2007	8/31/2007 0:00	291	Low	Digitaria sp.	0.23
2007	8/31/2007 0:00	291	Low	Euphorbia glyptosperma	0.05
2007	8/31/2007 0:00	291	Low	Hedeoma hispida	0.1
2007	8/31/2007 0:00	291	Low	Miscellaneous litter	0.73
2007	8/31/2007 0:00	291	Low	Petalostemum purpureum	14.97
2007	8/31/2007 0:00	291	Low	Schizachyrium scoparium	0.03
2007	8/22/2007 0:00	295	Control	Unsorted biomass	188.45
2007	8/31/2007 0:00	295	High	Andropogon gerardi	95.47
2007	8/31/2007 0:00	295	High	Bouteloua gracilis	6.17
2007	8/31/2007 0:00	295	High	Coreopsis palmata	0.53
2007	8/30/2007 0:00	295	High	Cyperus sp.	0.07
2007	8/31/2007 0:00	295	High	Lespedeza capitata	9.07
2007	8/31/2007 0:00	295	High	Liatris aspera	5.9
2007	8/31/2007 0:00	295	High	Lupinus perennis	36.43
2007	8/31/2007 0:00	295	High	Oxybaphus hirsutus	3.03
2007	8/31/2007 0:00	295	High	Panicum oligosanthes	0.87
2007	8/31/2007 0:00	295	High	Petalostemum candidum	2.93
2007	8/31/2007 0:00	295	High	Petalostemum villosum	2.37
2007	8/31/2007 0:00	295	High	Poa pratensis	3.4
2007	8/31/2007 0:00	295	High	Schizachyrium scoparium	17.7
2007	8/31/2007 0:00	295	High	Solidago nemoralis	11.7
2007	8/31/2007 0:00	295	High	Solidago rigida	32.73
2007	8/31/2007 0:00	295	High	Sorghastrum nutans	36
2007	8/31/2007 0:00	295	High	Sporobolus cryptandrus	2.47
2007	8/31/2007 0:00	295	Low	Amorpha canescens	11.1
2007	8/31/2007 0:00	295	Low	Andropogon gerardi	60.1
2007	8/31/2007 0:00	295	Low	Bouteloua gracilis	26.93
2007	8/31/2007 0:00	295	Low	Coreopsis palmata	3.2
2007	8/30/2007 0:00	295	Low	Cyperus sp.	0.11
2007	8/31/2007 0:00	295	Low	Lespedeza capitata	31.4
2007	8/31/2007 0:00	295	Low	Lupinus perennis	60.63
2007	8/31/2007 0:00	295	Low	Oxybaphus hirsutus	0.2
2007	8/31/2007 0:00	295	Low	Panicum oligosanthes	2.3
2007	8/31/2007 0:00	295	Low	Panicum virgatum	1.17
2007	8/30/2007 0:00	295	Low	Physalis virginiana	0.08
2007	8/31/2007 0:00	295	Low	Schizachyrium scoparium	44.93
2007	8/31/2007 0:00	295	Low	Solidago rigida	42.63
2007	8/31/2007 0:00	295	Low	Sorghastrum nutans	31.17
2007	8/22/2007 0:00	299	Control	Unsorted biomass	174.25
2007	8/20/2007 0:00	299	High	Amorpha canescens	12.17
2007	8/20/2007 0:00	299	High	Andropogon gerardi	44.87
2007	8/20/2007 0:00	299	High	Carex sp.	2.17
2007	8/20/2007 0:00	299	High	Equisetum laevigatum	0.13
2007	8/20/2007 0:00	299	High	Leptoloma cognatum	0.07
2007	8/20/2007 0:00	299	High	Lespedeza capitata	13.63
2007	8/20/2007 0:00	299	High	Liatris aspera	7.17
2007	8/20/2007 0:00	299	High	Lupinus perennis	30.87
2007	8/20/2007 0:00	299	High	Miscellaneous litter	4.27
2007	8/20/2007 0:00	299	High	Panicum virgatum	2.4
2007	8/20/2007 0:00	299	High	Petalostemum purpureum	6.43
2007	8/20/2007 0:00	299	High	Poa pratensis	18.97
2007	8/20/2007 0:00	299	High	Schizachyrium scoparium	28.13
2007	8/20/2007 0:00	299	High	Solidago rigida	61.6
2007	8/20/2007 0:00	299	High	Sorghastrum nutans	47
2007	8/28/2007 0:00	299	Low	Amorpha canescens	22.3
2007	8/28/2007 0:00	299	Low	Andropogon gerardi	28.43
2007	8/28/2007 0:00	299	Low	Bouteloua gracilis	0.43
2007	8/28/2007 0:00	299	Low	Cyperus sp.	0.03
2007	8/28/2007 0:00	299	Low	Lespedeza capitata	17.6
2007	8/28/2007 0:00	299	Low	Liatris aspera	0.4
2007	8/28/2007 0:00	299	Low	Lupinus perennis	25.77
2007	8/28/2007 0:00	299	Low	Panicum virgatum	0.37
2007	8/28/2007 0:00	299	Low	Poa pratensis	10.63
2007	8/28/2007 0:00	299	Low	Schizachyrium scoparium	46.83
2007	8/28/2007 0:00	299	Low	Solidago rigida	1.13
2007	8/28/2007 0:00	299	Low	Sorghastrum nutans	10.37
2007	8/28/2007 0:00	299	Low	Sporobolus cryptandrus	0.27
2007	8/22/2007 0:00	301	Control	Unsorted biomass	215.2
2007	8/31/2007 0:00	301	High	Achillea millefolium(lanulosa)	2.27
2007	8/31/2007 0:00	301	High	Andropogon gerardi	23.07
2007	8/31/2007 0:00	301	High	Astragalus canadensis	2.4
2007	8/31/2007 0:00	301	High	Bouteloua gracilis	1.3
2007	8/31/2007 0:00	301	High	Lespedeza capitata	82.03
2007	8/31/2007 0:00	301	High	Liatris aspera	38.43
2007	8/31/2007 0:00	301	High	Lupinus perennis	154.1
2007	8/31/2007 0:00	301	High	Monarda fistulosa	0.27
2007	8/31/2007 0:00	301	High	Panicum virgatum	1.13
2007	8/31/2007 0:00	301	High	Poa pratensis	19.43
2007	8/31/2007 0:00	301	High	Schizachyrium scoparium	21.47
2007	8/31/2007 0:00	301	High	Solidago nemoralis	1.03
2007	8/31/2007 0:00	301	High	Sorghastrum nutans	7
2007	8/28/2007 0:00	301	Low	Achillea millefolium(lanulosa)	0.13
2007	8/28/2007 0:00	301	Low	Amorpha canescens	11.5
2007	8/28/2007 0:00	301	Low	Andropogon gerardi	13.1
2007	8/28/2007 0:00	301	Low	Lespedeza capitata	7.73
2007	8/28/2007 0:00	301	Low	Liatris aspera	2.9
2007	8/28/2007 0:00	301	Low	Lupinus perennis	49.23
2007	8/28/2007 0:00	301	Low	Panicum oligosanthes	3.03
2007	8/28/2007 0:00	301	Low	Panicum virgatum	3.1
2007	8/28/2007 0:00	301	Low	Poa pratensis	19
2007	8/28/2007 0:00	301	Low	Schizachyrium scoparium	45.7
2007	8/28/2007 0:00	301	Low	Solidago nemoralis	2.23
2007	8/28/2007 0:00	301	Low	Solidago rigida	2.53
2007	8/28/2007 0:00	301	Low	Sorghastrum nutans	1.6
2007	8/22/2007 0:00	325	Control	Unsorted biomass	110.6
2007	8/20/2007 0:00	325	High	Bouteloua gracilis	1.83
2007	8/20/2007 0:00	325	High	Cyperus sp.	1.03
2007	8/20/2007 0:00	325	High	Koeleria cristata	15.07
2007	8/20/2007 0:00	325	High	Miscellaneous litter	7.2
2007	8/20/2007 0:00	325	High	Monarda fistulosa	5.17
2007	8/20/2007 0:00	325	High	Panicum oligosanthes	10.47
2007	8/20/2007 0:00	325	High	Panicum virgatum	29.13
2007	8/20/2007 0:00	325	High	Petalostemum purpureum	28.03
2007	8/20/2007 0:00	325	High	Poa pratensis	0.4
2007	8/20/2007 0:00	325	High	Schizachyrium scoparium	0.23
2007	8/20/2007 0:00	325	High	Solidago rigida	59.73
2007	8/28/2007 0:00	325	Low	Bouteloua gracilis	1.43
2007	8/28/2007 0:00	325	Low	Cyperus sp.	0.3
2007	8/28/2007 0:00	325	Low	Koeleria cristata	17.77
2007	8/28/2007 0:00	325	Low	Miscellaneous litter	8.2
2007	8/28/2007 0:00	325	Low	Monarda fistulosa	0.93
2007	8/28/2007 0:00	325	Low	Panicum virgatum	10.23
2007	8/28/2007 0:00	325	Low	Petalostemum purpureum	23.17
2007	8/28/2007 0:00	325	Low	Schizachyrium scoparium	4.2
2007	8/28/2007 0:00	325	Low	Solidago rigida	19.4
2007	8/28/2007 0:00	325	Low	Sporobolus cryptandrus	0.5
2007	8/21/2007 0:00	328	Control	Unsorted biomass	244.78
2007	8/20/2007 0:00	328	High	Andropogon gerardi	33.73
2007	8/20/2007 0:00	328	High	Asclepias tuberosa	15.93
2007	8/20/2007 0:00	328	High	Cyperus sp.	0.63
2007	8/20/2007 0:00	328	High	Koeleria cristata	1.93
2007	8/20/2007 0:00	328	High	Lespedeza capitata	6.1
2007	8/20/2007 0:00	328	High	Liatris aspera	15.57
2007	8/20/2007 0:00	328	High	Lupinus perennis	68.73
2007	8/20/2007 0:00	328	High	Poa pratensis	8.3
2007	8/20/2007 0:00	328	High	Schizachyrium scoparium	44.37
2007	8/20/2007 0:00	328	High	Sorghastrum nutans	9.13
2007	8/20/2007 0:00	328	Low	Achillea millefolium(lanulosa)	0.01
2007	8/20/2007 0:00	328	Low	Amorpha canescens	41.13
2007	8/20/2007 0:00	328	Low	Andropogon gerardi	126.43
2007	8/20/2007 0:00	328	Low	Cyperus sp.	0.05
2007	8/20/2007 0:00	328	Low	Lespedeza capitata	7.73
2007	8/20/2007 0:00	328	Low	Lupinus perennis	28.53
2007	8/20/2007 0:00	328	Low	Panicum oligosanthes	1.63
2007	8/20/2007 0:00	328	Low	Petalostemum purpureum	3.67
2007	8/20/2007 0:00	328	Low	Poa pratensis	13.97
2007	8/20/2007 0:00	328	Low	Schizachyrium scoparium	34.27
2007	8/22/2007 0:00	338	Control	Unsorted biomass	106.4
2007	8/31/2007 0:00	338	High	Agropyron repens	1.3
2007	8/31/2007 0:00	338	High	Agrostis scabra	0.77
2007	8/31/2007 0:00	338	High	Aristida basiramea	2.83
2007	8/31/2007 0:00	338	High	Crepis tectorum	1.13
2007	8/31/2007 0:00	338	High	Cyperus sp.	2.93
2007	8/31/2007 0:00	338	High	Hedeoma hispida	0.23
2007	8/31/2007 0:00	338	High	Lactuca sp.	0.33
2007	8/31/2007 0:00	338	High	Lepidium densiflorum	0.1
